product_key,product_name,brand_key,category,subcategory,color
1008,A. Datum Consumer Digital Camera M300 Orange,1,Cameras and camcorders,Digital Cameras,Orange
1009,A. Datum Advanced Digital Camera M300 Orange,1,Cameras and camcorders,Digital Cameras,Orange
1010,A. Datum Bridge Digital Camera M300 Orange,1,Cameras and camcorders,Digital Cameras,Orange
1011,A. Datum SLR-like Digital Camera M400 Orange,1,Cameras and camcorders,Digital Cameras,Orange
1012,A. Datum Point Shoot Digital Camera M500 Orange,1,Cameras and camcorders,Digital Cameras,Orange
1013,A. Datum Full Frame Digital Camera X300 Orange,1,Cameras and camcorders,Digital Cameras,Orange
1014,A. Datum Compact Digital Camera M200 Green,1,Cameras and camcorders,Digital Cameras,Green
1015,A. Datum Rangefinder Digital Camera X200 Green,1,Cameras and camcorders,Digital Cameras,Green
1016,A. Datum Slim Digital Camera M180 Green,1,Cameras and camcorders,Digital Cameras,Green
1017,A. Datum Ultra Compact Digital Camera M190 Green,1,Cameras and camcorders,Digital Cameras,Green
1018,A. Datum All in One Digital Camera M200 Green,1,Cameras and camcorders,Digital Cameras,Green
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,1,Cameras and camcorders,Digital Cameras,Green
1020,A. Datum Super-zoom Digital Camera X300 Green,1,Cameras and camcorders,Digital Cameras,Green
1021,A. Datum Consumer Digital Camera E100 Green,1,Cameras and camcorders,Digital Cameras,Green
1022,A. Datum Consumer Digital Camera M300 Green,1,Cameras and camcorders,Digital Cameras,Green
1023,A. Datum Advanced Digital Camera M300 Green,1,Cameras and camcorders,Digital Cameras,Green
1024,A. Datum Bridge Digital Camera M300 Green,1,Cameras and camcorders,Digital Cameras,Green
1025,A. Datum SLR-like Digital Camera M400 Green,1,Cameras and camcorders,Digital Cameras,Green
1026,A. Datum Point Shoot Digital Camera M500 Green,1,Cameras and camcorders,Digital Cameras,Green
1027,A. Datum Full Frame Digital Camera X300 Green,1,Cameras and camcorders,Digital Cameras,Green
1028,A. Datum Compact Digital Camera M200 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1029,A. Datum Rangefinder Digital Camera X200 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1030,A. Datum Slim Digital Camera M180 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1031,A. Datum Ultra Compact Digital Camera M190 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1032,A. Datum All in One Digital Camera M200 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1034,A. Datum Super-zoom Digital Camera X300 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1035,A. Datum Consumer Digital Camera E100 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1036,A. Datum Consumer Digital Camera M300 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1037,A. Datum Advanced Digital Camera M300 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1038,A. Datum Bridge Digital Camera M300 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1039,A. Datum SLR-like Digital Camera M400 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1041,A. Datum Full Frame Digital Camera X300 Azure,1,Cameras and camcorders,Digital Cameras,Azure
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,1,Cameras and camcorders,Digital Cameras,Grey
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,1,Cameras and camcorders,Digital Cameras,Grey
1044,A. Datum SLR Camera X135 Black,1,Cameras and camcorders,Digital SLR Cameras,Black
1045,"A. Datum SLR Camera 35"" X358 Black",1,Cameras and camcorders,Digital SLR Cameras,Black
1046,A. Datum SLR Camera M135 Black,1,Cameras and camcorders,Digital SLR Cameras,Black
1047,"A. Datum SLR Camera 35"" M358 Black",1,Cameras and camcorders,Digital SLR Cameras,Black
1048,A. Datum SLR Camera X136 Silver,1,Cameras and camcorders,Digital SLR Cameras,Silver
1049,"A. Datum SLR Camera 35"" X358 Silver",1,Cameras and camcorders,Digital SLR Cameras,Silver
1050,A. Datum SLR Camera M136 Silver,1,Cameras and camcorders,Digital SLR Cameras,Silver
1051,"A. Datum SLR Camera 35"" M358 Silver",1,Cameras and camcorders,Digital SLR Cameras,Silver
1052,A. Datum SLR Camera X137 Grey,1,Cameras and camcorders,Digital SLR Cameras,Grey
1053,"A. Datum SLR Camera 35"" X358 Grey",1,Cameras and camcorders,Digital SLR Cameras,Grey
1054,A. Datum SLR Camera M137 Grey,1,Cameras and camcorders,Digital SLR Cameras,Grey
1055,"A. Datum SLR Camera 35"" M358 Grey",1,Cameras and camcorders,Digital SLR Cameras,Grey
1056,A. Datum SLR Camera X138 Silver Grey,1,Cameras and camcorders,Digital SLR Cameras,Grey
1057,"A. Datum SLR Camera 35"" X358 Silver Grey",1,Cameras and camcorders,Digital SLR Cameras,Grey
1058,A. Datum SLR Camera M138 Silver Grey,1,Cameras and camcorders,Digital SLR Cameras,Grey
1059,"A. Datum SLR Camera 35"" M358 Silver Grey",1,Cameras and camcorders,Digital SLR Cameras,Grey
1060,A. Datum SLR Camera X139 Gold,1,Cameras and camcorders,Digital SLR Cameras,Gold
1061,"A. Datum SLR Camera 35"" X358 Gold",1,Cameras and camcorders,Digital SLR Cameras,Gold
1062,A. Datum SLR Camera M139 Gold,1,Cameras and camcorders,Digital SLR Cameras,Gold
1063,"A. Datum SLR Camera 35"" M358 Gold",1,Cameras and camcorders,Digital SLR Cameras,Gold
1064,A. Datum SLR Camera X140 Pink,1,Cameras and camcorders,Digital SLR Cameras,Pink
1065,"A. Datum SLR Camera 35"" X358 Pink",1,Cameras and camcorders,Digital SLR Cameras,Pink
1066,A. Datum SLR Camera M140 Pink,1,Cameras and camcorders,Digital SLR Cameras,Pink
1067,"A. Datum SLR Camera 35"" M358 Pink",1,Cameras and camcorders,Digital SLR Cameras,Pink
1068,A. Datum SLR Camera X141 Blue,1,Cameras and camcorders,Digital SLR Cameras,Blue
1069,"A. Datum SLR Camera 35"" X358 Blue",1,Cameras and camcorders,Digital SLR Cameras,Blue
1070,A. Datum SLR Camera M141 Blue,1,Cameras and camcorders,Digital SLR Cameras,Blue
1071,"A. Datum SLR Camera 35"" M358 Blue",1,Cameras and camcorders,Digital SLR Cameras,Blue
1072,A. Datum SLR Camera X142 Orange,1,Cameras and camcorders,Digital SLR Cameras,Orange
1073,"A. Datum SLR Camera 35"" X358 Orange",1,Cameras and camcorders,Digital SLR Cameras,Orange
1074,A. Datum SLR Camera M142 Orange,1,Cameras and camcorders,Digital SLR Cameras,Orange
1075,"A. Datum SLR Camera 35"" M358 Orange",1,Cameras and camcorders,Digital SLR Cameras,Orange
1076,Contoso SLR Camera X142 Black,3,Cameras and camcorders,Digital SLR Cameras,Black
1077,"Contoso SLR Camera 35"" X358 Black",3,Cameras and camcorders,Digital SLR Cameras,Black
1078,Contoso SLR Camera M142 Black,3,Cameras and camcorders,Digital SLR Cameras,Black
1079,"Contoso SLR Camera 35"" M358 Black",3,Cameras and camcorders,Digital SLR Cameras,Black
1080,Contoso SLR Camera X143 Silver,3,Cameras and camcorders,Digital SLR Cameras,Silver
1081,"Contoso SLR Camera 35"" X358 Silver",3,Cameras and camcorders,Digital SLR Cameras,Silver
1082,Contoso SLR Camera M143 Silver,3,Cameras and camcorders,Digital SLR Cameras,Silver
1083,"Contoso SLR Camera 35"" M358 Silver",3,Cameras and camcorders,Digital SLR Cameras,Silver
1084,Contoso SLR Camera X143 Grey,3,Cameras and camcorders,Digital SLR Cameras,Grey
1085,"Contoso SLR Camera 35"" X358 Grey",3,Cameras and camcorders,Digital SLR Cameras,Grey
1086,Contoso SLR Camera M143 Grey,3,Cameras and camcorders,Digital SLR Cameras,Grey
1087,"Contoso SLR Camera 35"" M358 Grey",3,Cameras and camcorders,Digital SLR Cameras,Grey
1088,Contoso SLR Camera X144 Silver Grey,3,Cameras and camcorders,Digital SLR Cameras,Grey
1089,"Contoso SLR Camera 35"" X358 Silver Grey",3,Cameras and camcorders,Digital SLR Cameras,Grey
1090,Contoso SLR Camera M144 Silver Grey,3,Cameras and camcorders,Digital SLR Cameras,Grey
1091,"Contoso SLR Camera 35"" M358 Silver Grey",3,Cameras and camcorders,Digital SLR Cameras,Grey
1092,Contoso SLR Camera X144 Gold,3,Cameras and camcorders,Digital SLR Cameras,Gold
1093,"Contoso SLR Camera 35"" X358 Gold",3,Cameras and camcorders,Digital SLR Cameras,Gold
1094,Contoso SLR Camera M144 Gold,3,Cameras and camcorders,Digital SLR Cameras,Gold
1095,"Contoso SLR Camera 35"" M358 Gold",3,Cameras and camcorders,Digital SLR Cameras,Gold
1096,Contoso SLR Camera X145 Pink,3,Cameras and camcorders,Digital SLR Cameras,Pink
1097,"Contoso SLR Camera 35"" X358 Pink",3,Cameras and camcorders,Digital SLR Cameras,Pink
1098,Contoso SLR Camera M145 Pink,3,Cameras and camcorders,Digital SLR Cameras,Pink
1099,"Contoso SLR Camera 35"" M358 Pink",3,Cameras and camcorders,Digital SLR Cameras,Pink
1100,Contoso SLR Camera X145 Blue,3,Cameras and camcorders,Digital SLR Cameras,Blue
1101,"Contoso SLR Camera 35"" X358 Blue",3,Cameras and camcorders,Digital SLR Cameras,Blue
1102,Contoso SLR Camera M145 Blue,3,Cameras and camcorders,Digital SLR Cameras,Blue
1103,"Contoso SLR Camera 35"" M358 Blue",3,Cameras and camcorders,Digital SLR Cameras,Blue
1104,Contoso SLR Camera X146 Orange,3,Cameras and camcorders,Digital SLR Cameras,Orange
1105,"Contoso SLR Camera 35"" X358 Orange",3,Cameras and camcorders,Digital SLR Cameras,Orange
1106,Contoso SLR Camera M146 Orange,3,Cameras and camcorders,Digital SLR Cameras,Orange
1107,"Contoso SLR Camera 35"" M358 Orange",3,Cameras and camcorders,Digital SLR Cameras,Orange
1108,Fabrikam SLR Camera X146 Black,4,Cameras and camcorders,Digital SLR Cameras,Black
1109,"Fabrikam SLR Camera 35"" X358 Black",4,Cameras and camcorders,Digital SLR Cameras,Black
1110,Fabrikam SLR Camera M146 Black,4,Cameras and camcorders,Digital SLR Cameras,Black
1111,"Fabrikam SLR Camera 35"" M358 Black",4,Cameras and camcorders,Digital SLR Cameras,Black
1112,Fabrikam SLR Camera X147 Silver,4,Cameras and camcorders,Digital SLR Cameras,Silver
1113,"Fabrikam SLR Camera 35"" X358 Silver",4,Cameras and camcorders,Digital SLR Cameras,Silver
1114,Fabrikam SLR Camera M147 Silver,4,Cameras and camcorders,Digital SLR Cameras,Silver
1115,"Fabrikam SLR Camera 35"" M358 Silver",4,Cameras and camcorders,Digital SLR Cameras,Silver
1116,Fabrikam SLR Camera X147 Grey,4,Cameras and camcorders,Digital SLR Cameras,Grey
1117,"Fabrikam SLR Camera 35"" X358 Grey",4,Cameras and camcorders,Digital SLR Cameras,Grey
1118,Fabrikam SLR Camera M147 Grey,4,Cameras and camcorders,Digital SLR Cameras,Grey
1119,"Fabrikam SLR Camera 35"" M358 Grey",4,Cameras and camcorders,Digital SLR Cameras,Grey
1120,Fabrikam SLR Camera X148 Silver Grey,4,Cameras and camcorders,Digital SLR Cameras,Grey
1121,"Fabrikam SLR Camera 35"" X358 Silver Grey",4,Cameras and camcorders,Digital SLR Cameras,Grey
1122,Fabrikam SLR Camera M148 Silver Grey,4,Cameras and camcorders,Digital SLR Cameras,Grey
1123,"Fabrikam SLR Camera 35"" M358 Silver Grey",4,Cameras and camcorders,Digital SLR Cameras,Grey
1124,Fabrikam SLR Camera X148 Gold,4,Cameras and camcorders,Digital SLR Cameras,Gold
1125,"Fabrikam SLR Camera 35"" X358 Gold",4,Cameras and camcorders,Digital SLR Cameras,Gold
1126,Fabrikam SLR Camera M148 Gold,4,Cameras and camcorders,Digital SLR Cameras,Gold
1127,"Fabrikam SLR Camera 35"" M358 Gold",4,Cameras and camcorders,Digital SLR Cameras,Gold
1128,Fabrikam SLR Camera X149 Pink,4,Cameras and camcorders,Digital SLR Cameras,Pink
1129,"Fabrikam SLR Camera 35"" X358 Pink",4,Cameras and camcorders,Digital SLR Cameras,Pink
1130,Fabrikam SLR Camera M149 Pink,4,Cameras and camcorders,Digital SLR Cameras,Pink
1131,"Fabrikam SLR Camera 35"" M358 Pink",4,Cameras and camcorders,Digital SLR Cameras,Pink
1132,Fabrikam SLR Camera X149 Blue,4,Cameras and camcorders,Digital SLR Cameras,Blue
1133,"Fabrikam SLR Camera 35"" X358 Blue",4,Cameras and camcorders,Digital SLR Cameras,Blue
1134,Fabrikam SLR Camera M149 Blue,4,Cameras and camcorders,Digital SLR Cameras,Blue
1135,"Fabrikam SLR Camera 35"" M358 Blue",4,Cameras and camcorders,Digital SLR Cameras,Blue
1136,Fabrikam SLR Camera X150 Orange,4,Cameras and camcorders,Digital SLR Cameras,Orange
1137,"Fabrikam SLR Camera 35"" X358 Orange",4,Cameras and camcorders,Digital SLR Cameras,Orange
1138,Fabrikam SLR Camera M150 Orange,4,Cameras and camcorders,Digital SLR Cameras,Orange
1139,"Fabrikam SLR Camera 35"" M358 Orange",4,Cameras and camcorders,Digital SLR Cameras,Orange
1140,Fabrikam SLR Camera X150 Green,4,Cameras and camcorders,Digital SLR Cameras,Green
1141,"Fabrikam SLR Camera 35"" X358 Green",4,Cameras and camcorders,Digital SLR Cameras,Green
1142,Fabrikam SLR Camera M150 Green,4,Cameras and camcorders,Digital SLR Cameras,Green
1143,"Fabrikam SLR Camera 35"" M358 Green",4,Cameras and camcorders,Digital SLR Cameras,Green
1144,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue",4,Cameras and camcorders,Camcorders,Blue
1145,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",4,Cameras and camcorders,Camcorders,Orange
1146,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",4,Cameras and camcorders,Camcorders,Blue
1147,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,4,Cameras and camcorders,Camcorders,Black
1148,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,4,Cameras and camcorders,Camcorders,Black
1149,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,4,Cameras and camcorders,Camcorders,Black
1150,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,4,Cameras and camcorders,Camcorders,Black
1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,4,Cameras and camcorders,Camcorders,Black
1152,"Fabrikam Trendsetter 1"" 25mm X400 Blue",4,Cameras and camcorders,Camcorders,Blue
1153,Fabrikam Trendsetter 1/2'' 3mm X300 Black,4,Cameras and camcorders,Camcorders,Black
1154,"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue",4,Cameras and camcorders,Camcorders,Blue
1155,Fabrikam Trendsetter 2/3'' 17mm X100 Black,4,Cameras and camcorders,Camcorders,Black
1156,Fabrikam Independent Filmmaker 1'' 25mm X400 Black,4,Cameras and camcorders,Camcorders,Black
1157,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",4,Cameras and camcorders,Camcorders,Orange
1158,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,4,Cameras and camcorders,Camcorders,Black
1159,"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue",4,Cameras and camcorders,Camcorders,Blue
1160,"Fabrikam Business Videographer 1"" 25mm M600 Blue",4,Cameras and camcorders,Camcorders,Blue
1161,Fabrikam Business Videographer 1/2'' 3mm M500 Black,4,Cameras and camcorders,Camcorders,Black
1162,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,4,Cameras and camcorders,Camcorders,Black
1163,Fabrikam Business Videographer 2/3'' 17mm M280 Black,4,Cameras and camcorders,Camcorders,Black
1164,Fabrikam Social videographer 1'' 25mm E400 Black,4,Cameras and camcorders,Camcorders,Black
1165,Fabrikam Social Videographer 1/2'' 3mm E300 Black,4,Cameras and camcorders,Camcorders,Black
1166,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,4,Cameras and camcorders,Camcorders,Black
1167,Fabrikam Social Videographer 2/3'' 17mm E100 Black,4,Cameras and camcorders,Camcorders,Black
1168,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,4,Cameras and camcorders,Camcorders,White
1169,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,4,Cameras and camcorders,Camcorders,White
1170,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,4,Cameras and camcorders,Camcorders,White
1171,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,4,Cameras and camcorders,Camcorders,White
1172,Fabrikam Budget Moviemaker 1'' 25mm E400 White,4,Cameras and camcorders,Camcorders,White
1173,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,4,Cameras and camcorders,Camcorders,White
1174,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,4,Cameras and camcorders,Camcorders,White
1175,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,4,Cameras and camcorders,Camcorders,White
1176,Fabrikam Trendsetter 1'' 25mm X400 White,4,Cameras and camcorders,Camcorders,White
1177,Fabrikam Trendsetter 1/2'' 3mm X300 White,4,Cameras and camcorders,Camcorders,White
1178,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,4,Cameras and camcorders,Camcorders,White
1179,Fabrikam Trendsetter 2/3'' 17mm X100 White,4,Cameras and camcorders,Camcorders,White
1180,Fabrikam Independent filmmaker 1'' 25mm X400 White,4,Cameras and camcorders,Camcorders,White
1181,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,4,Cameras and camcorders,Camcorders,White
1182,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,4,Cameras and camcorders,Camcorders,White
